# z	phi_prime_sq	E2	dE2_dz
5.379283856771354122e-01 -2.375309907561936121e-03 1.744028647209387106e+00 2.101043298808068727e+00
5.385283056611321895e-01 -2.341802720530004617e-03 1.745289623178227112e+00 2.102770632518799143e+00
5.391282256451290777e-01 -2.308424561984375161e-03 1.746551635555283699e+00 2.104498453680524239e+00
5.397281456291258550e-01 -2.275175030507356998e-03 1.747814684633056448e+00 2.106226762522319884e+00
5.403280656131226323e-01 -2.242053725798355372e-03 1.749078770704184382e+00 2.107955559272961299e+00
5.409279855971194095e-01 -2.209060248671742589e-03 1.750343894061440864e+00 2.109684844160920392e+00
5.415279055811161868e-01 -2.176194201053573748e-03 1.751610054997738697e+00 2.111414617414368866e+00
5.421278255651130751e-01 -2.143455185979463874e-03 1.752877253806126134e+00 2.113144879261176445e+00
5.427277455491098523e-01 -2.110842807590988801e-03 1.754145490779788430e+00 2.114875629928913536e+00
5.433276655331066296e-01 -2.078356671133736646e-03 1.755414766212047173e+00 2.116606869644849898e+00
5.439275855171034069e-01 -2.045996382954376989e-03 1.756685080396359844e+00 2.118338598635954195e+00
5.445275055011001841e-01 -2.013761550497242172e-03 1.757956433626321369e+00 2.120070817128897556e+00
5.451274254850970724e-01 -1.981651782302723108e-03 1.759228826195661011e+00 2.121803525350050901e+00
5.457273454690938497e-01 -1.949666688004026002e-03 1.760502258398244146e+00 2.123536723525485392e+00
5.463272654530906269e-01 -1.917805878323447901e-03 1.761776730528072044e+00 2.125270411880976873e+00
5.469271854370874042e-01 -1.886068965072085256e-03 1.763052242879280973e+00 2.127004590641999204e+00
5.475271054210841815e-01 -1.854455561144328999e-03 1.764328795746143097e+00 2.128739260033732261e+00
5.481270254050810697e-01 -1.822965280517254132e-03 1.765606389423064915e+00 2.130474420281057490e+00
5.487269453890778470e-01 -1.791597738246920217e-03 1.766885024204587484e+00 2.132210071608557467e+00
5.493268653730746243e-01 -1.760352550466139651e-03 1.768164700385387311e+00 2.133946214240520778e+00
5.499267853570714015e-01 -1.729229334381279489e-03 1.769445418260274572e+00 2.135682848400938916e+00
5.505267053410681788e-01 -1.698227708270201673e-03 1.770727178124194445e+00 2.137419974313507165e+00
5.511266253250650671e-01 -1.667347291478753907e-03 1.772009980272225560e+00 2.139157592201626823e+00
5.517265453090618443e-01 -1.636587704419364530e-03 1.773293824999581325e+00 2.140895702288402092e+00
5.523264652930586216e-01 -1.605948568566898478e-03 1.774578712601607933e+00 2.142634304796644962e+00
5.529263852770553989e-01 -1.575429506457261914e-03 1.775864643373786134e+00 2.144373399948870773e+00
5.535263052610521761e-01 -1.545030141683755411e-03 1.777151617611729018e+00 2.146112987967302654e+00
5.541262252450490644e-01 -1.514750098895524186e-03 1.778439635611183789e+00 2.147853069073868859e+00
5.547261452290458417e-01 -1.484589003793761880e-03 1.779728697668030213e+00 2.149593643490204542e+00
5.553260652130426189e-01 -1.454546483129689821e-03 1.781018804078281281e+00 2.151334711437653535e+00
5.559259851970393962e-01 -1.424622164701898125e-03 1.782309955138082325e+00 2.153076273137266128e+00
5.565259051810361735e-01 -1.394815677354008590e-03 1.783602151143711456e+00 2.154818328809798622e+00
5.571258251650330617e-01 -1.365126650970907313e-03 1.784895392391579350e+00 2.156560878675719550e+00
5.577257451490298390e-01 -1.335554716477541223e-03 1.786189679178228129e+00 2.158303922955203458e+00
5.583256651330266163e-01 -1.306099505835638802e-03 1.787485011800331813e+00 2.160047461868132679e+00
5.589255851170233935e-01 -1.276760652040757156e-03 1.788781390554697648e+00 2.161791495634102667e+00
5.595255051010201708e-01 -1.247537789120612339e-03 1.790078815738263440e+00 2.163536024472415775e+00
5.601254250850170591e-01 -1.218430552131816993e-03 1.791377287648099115e+00 2.165281048602084368e+00
5.607253450690138363e-01 -1.189438577157265467e-03 1.792676806581404492e+00 2.167026568241832152e+00
5.613252650530106136e-01 -1.160561501303519804e-03 1.793977372835511952e+00 2.168772583610094173e+00
5.619251850370073909e-01 -1.131798962698997175e-03 1.795278986707884439e+00 2.170519094925015047e+00
5.625251050210041681e-01 -1.103150600490414562e-03 1.796581648496116124e+00 2.172266102404452504e+00
5.631250250050010564e-01 -1.074616054840829170e-03 1.797885358497930408e+00 2.174013606265974285e+00
5.637249449889978337e-01 -1.046194966927042197e-03 1.799190117011181922e+00 2.175761606726861697e+00
5.643248649729946109e-01 -1.017886978936540301e-03 1.800495924333857189e+00 2.177510104004108271e+00
5.649247849569913882e-01 -9.896917340653909462e-04 1.801802780764069301e+00 2.179259098314420662e+00
5.655247049409881654e-01 -9.616088765156617819e-04 1.803110686600064794e+00 2.181008589874218639e+00
5.661246249249850537e-01 -9.336380514930104658e-04 1.804419642140217661e+00 2.182758578899635538e+00
5.667245449089818310e-01 -9.057789052034883248e-04 1.805729647683032457e+00 2.184509065606519140e+00
5.673244648929786083e-01 -8.780310848520800435e-04 1.807040703527142966e+00 2.186260050210430350e+00
5.679243848769753855e-01 -8.503942386390495782e-04 1.808352809971311537e+00 2.188011532926646296e+00
5.685243048609721628e-01 -8.228680157581744247e-04 1.809665967314431079e+00 2.189763513970158559e+00
5.691242248449690511e-01 -7.954520663941996948e-04 1.810980175855522623e+00 2.191515993555674502e+00
5.697241448289658283e-01 -7.681460417198302144e-04 1.812295435893734652e+00 2.193268971897615938e+00
5.703240648129626056e-01 -7.409495938936628417e-04 1.813611747728346435e+00 2.195022449210122240e+00
5.709239847969593828e-01 -7.138623760576586494e-04 1.814929111658763805e+00 2.196776425707048563e+00
5.715239047809561601e-01 -6.868840423344610424e-04 1.816247527984522048e+00 2.198530901601967624e+00
5.721238247649530484e-01 -6.600142478250321972e-04 1.817566997005284346e+00 2.200285877108168808e+00
5.727237447489498257e-01 -6.332526486061409651e-04 1.818887519020840227e+00 2.202041352438658173e+00
5.733236647329466029e-01 -6.065989017275403693e-04 1.820209094331108890e+00 2.203797327806161999e+00
5.739235847169433802e-01 -5.800526652107073277e-04 1.821531723236136102e+00 2.205553803423122350e+00
5.745235047009401574e-01 -5.536135980446358403e-04 1.822855406036095083e+00 2.207310779501701070e+00
5.751234246849370457e-01 -5.272813601848940586e-04 1.824180143031286283e+00 2.209068256253778895e+00
5.757233446689338230e-01 -5.010556125498966899e-04 1.825505934522138052e+00 2.210826233890956338e+00
5.763232646529306002e-01 -4.749360170196590325e-04 1.826832780809203527e+00 2.212584712624552363e+00
5.769231846369273775e-01 -4.489222364323906291e-04 1.828160682193164188e+00 2.214343692665607488e+00
5.775231046209241548e-01 -4.230139345827930151e-04 1.829489638974828303e+00 2.216103174224880235e+00
5.781230246049210431e-01 -3.972107762189757058e-04 1.830819651455129149e+00 2.217863157512852013e+00
5.787229445889178203e-01 -3.715124270404538374e-04 1.832150719935127015e+00 2.219623642739725344e+00
5.793228645729145976e-01 -3.459185536953832346e-04 1.833482844716008087e+00 2.221384630115422532e+00
5.799227845569113748e-01 -3.204288237785676472e-04 1.834816026099084230e+00 2.223146119849588764e+00
5.805227045409081521e-01 -2.950429058291622469e-04 1.836150264385793651e+00 2.224908112151590345e+00
5.811226245249050404e-01 -2.697604693271588613e-04 1.837485559877699570e+00 2.226670607230517795e+00
5.817225445089018177e-01 -2.445811846921737268e-04 1.838821912876489328e+00 2.228433605295182307e+00
5.823224644928985949e-01 -2.195047232807064092e-04 1.840159323683978165e+00 2.230197106554119291e+00
5.829223844768953722e-01 -1.945307573835595375e-04 1.841497792602103889e+00 2.231961111215587490e+00
5.835223044608921494e-01 -1.696589602232637703e-04 1.842837319932930651e+00 2.233725619487570757e+00
5.841222244448890377e-01 -1.448890059528775288e-04 1.844177905978646725e+00 2.235490631577774057e+00
5.847221444288858150e-01 -1.202205696514433233e-04 1.845519551041564732e+00 2.237256147693629682e+00
5.853220644128825922e-01 -9.565332732386153797e-05 1.846862255424121857e+00 2.239022168042293703e+00
5.859219843968793695e-01 -7.118695589727006294e-05 1.848206019428880076e+00 2.240788692830646855e+00
5.865219043808761468e-01 -4.682113321864776051e-05 1.849550843358524155e+00 2.242555722265296758e+00
5.871218243648730351e-01 -2.255553805332994151e-05 1.850896727515863649e+00 2.244323256552574808e+00
5.877217443488698123e-01 1.610149918439901131e-06 1.852243672203831570e+00 2.246091295898541507e+00
5.883216643328665896e-01 2.567625010283449915e-05 1.853591677725484610e+00 2.247859840508981133e+00
5.889215843168633668e-01 4.964308099587852788e-05 1.854940744384002027e+00 2.249628890589407515e+00
5.895215043008601441e-01 7.351096018446395396e-05 1.856290872482688314e+00 2.251398446345058701e+00
5.901214242848570324e-01 9.728020435007561531e-05 1.857642062324968313e+00 2.253168507980902735e+00
5.907213442688538096e-01 1.209511292702497793e-04 1.858994314214391430e+00 2.254939075701635431e+00
5.913212642528505869e-01 1.445240498207837161e-04 1.860347628454629865e+00 2.256710149711678604e+00
5.919211842368473642e-01 1.679992799788403255e-04 1.861702005349477718e+00 2.258481730215185390e+00
5.925211042208441414e-01 1.913771328245457491e-04 1.863057445202851437e+00 2.260253817416037148e+00
5.931210242048410297e-01 2.146579205431847987e-04 1.864413948318790482e+00 2.262026411517843005e+00
5.937209441888378070e-01 2.378419544287368374e-04 1.865771515001455327e+00 2.263799512723943863e+00
5.943208641728345842e-01 2.609295448847126758e-04 1.867130145555128795e+00 2.265573121237408838e+00
5.949207841568313615e-01 2.839210014267850896e-04 1.868489840284216497e+00 2.267347237261037929e+00
5.955207041408281388e-01 3.068166326860074914e-04 1.869850599493243504e+00 2.269121860997362461e+00
5.961206241248250270e-01 3.296167464099395220e-04 1.871212423486858789e+00 2.270896992648644641e+00
5.967205441088218043e-01 3.523216494655589189e-04 1.872575312569829897e+00 2.272672632416875782e+00
5.973204640928185816e-01 3.749316478412723867e-04 1.873939267047048052e+00 2.274448780503781187e+00
5.979203840768153588e-01 3.974470466495182239e-04 1.875304287223523270e+00 2.276225437110818373e+00
5.985203040608121361e-01 4.198681501284721529e-04 1.876670373404387693e+00 2.278002602439175295e+00
5.991202240448090244e-01 4.421952616450832482e-04 1.878037525894893811e+00 2.279780276689774343e+00
5.997201440288058016e-01 4.644286836963280873e-04 1.879405745000414685e+00 2.281558460063269234e+00
6.003200640128025789e-01 4.865687179122365970e-04 1.880775031026442834e+00 2.283337152760048117e+00
6.009199839967993562e-01 5.086156650581710997e-04 1.882145384278591571e+00 2.285116354980232245e+00
6.015199039807961334e-01 5.305698250368057417e-04 1.883516805062595001e+00 2.286896066923678639e+00
6.021198239647930217e-01 5.524314968896628080e-04 1.884889293684304912e+00 2.288676288789975644e+00
6.027197439487897990e-01 5.742009788005568525e-04 1.886262850449694994e+00 2.290457020778446928e+00
6.033196639327865762e-01 5.958785680977066700e-04 1.887637475664857067e+00 2.292238263088154149e+00
6.039195839167833535e-01 6.174645612546700952e-04 1.889013169636002853e+00 2.294020015917889843e+00
6.045195039007801308e-01 6.389592538937715997e-04 1.890389932669462869e+00 2.295802279466185425e+00
6.051194238847770190e-01 6.603629407884934995e-04 1.891767765071687313e+00 2.297585053931307630e+00
6.057193438687737963e-01 6.816759158642550628e-04 1.893146667149243623e+00 2.299368339511257187e+00
6.063192638527705736e-01 7.028984722024035669e-04 1.894526639208820695e+00 2.301152136403775472e+00
6.069191838367673508e-01 7.240309020408416171e-04 1.895907681557223334e+00 2.302936444806337413e+00
6.075191038207641281e-01 7.450734967771291579e-04 1.897289794501376026e+00 2.304721264916156365e+00
6.081190238047610164e-01 7.660265469705613466e-04 1.898672978348322271e+00 2.306506596930184561e+00
6.087189437887577936e-01 7.868903423440964809e-04 1.900057233405220813e+00 2.308292441045109555e+00
6.093188637727545709e-01 8.076651717867125132e-04 1.901442559979351188e+00 2.310078797457358668e+00
6.099187837567513482e-01 8.283513233554724549e-04 1.902828958378109725e+00 2.311865666363098537e+00
6.105187037407481254e-01 8.489490842778733013e-04 1.904216428909009995e+00 2.313653047958233788e+00
6.111186237247450137e-01 8.694587409534656119e-04 1.905604971879683474e+00 2.315440942438407479e+00
6.117185437087417910e-01 8.898805789570620991e-04 1.906994587597878432e+00 2.317229349999004651e+00
6.123184636927385682e-01 9.102148830397683785e-04 1.908385276371461270e+00 2.319018270835147888e+00
6.129183836767353455e-01 9.304619371317488776e-04 1.909777038508414293e+00 2.320807705141700872e+00
6.135183036607321228e-01 9.506220243441172507e-04 1.911169874316837047e+00 2.322597653113267491e+00
6.141182236447290110e-01 9.706954269716890592e-04 1.912563784104945874e+00 2.324388114944194506e+00
6.147181436287257883e-01 9.906824264935688677e-04 1.913958768181073022e+00 2.326179090828565332e+00
6.153180636127225656e-01 1.010583303577475018e-03 1.915354826853668868e+00 2.327970580960209812e+00
6.159179835967193428e-01 1.030398338080033230e-03 1.916751960431296808e+00 2.329762585532697550e+00
6.165179035807161201e-01 1.050127809049649849e-03 1.918150169222639700e+00 2.331555104739340134e+00
6.171178235647130084e-01 1.069771994728809916e-03 1.919549453536494532e+00 2.333348138773192471e+00
6.177177435487097856e-01 1.089331172555508317e-03 1.920949813681773755e+00 2.335141687827050117e+00
6.183176635327065629e-01 1.108805619166107958e-03 1.922351249967506170e+00 2.336935752093453722e+00
6.189175835167033402e-01 1.128195610396907087e-03 1.923753762702836045e+00 2.338730331764687698e+00
6.195175035007001174e-01 1.147501421286415465e-03 1.925157352197021776e+00 2.340525427032779326e+00
6.201174234846970057e-01 1.166723326077483743e-03 1.926562018759439665e+00 2.342321038089499652e+00
6.207173434686937830e-01 1.185861598219572913e-03 1.927967762699576815e+00 2.344117165126365254e+00
6.213172634526905602e-01 1.204916510370300595e-03 1.929374584327038455e+00 2.345913808334636474e+00
6.219171834366873375e-01 1.223888334397845151e-03 1.930782483951543060e+00 2.347710967905318746e+00
6.225171034206841147e-01 1.242777341383196048e-03 1.932191461882925010e+00 2.349508644029163484e+00
6.231170234046810030e-01 1.261583801621978581e-03 1.933601518431131039e+00 2.351306836896668084e+00
6.237169433886777803e-01 1.280307984626411714e-03 1.935012653906222901e+00 2.353105546698074590e+00
6.243168633726745576e-01 1.298950159127689645e-03 1.936424868618377815e+00 2.354904773623372360e+00
6.249167833566713348e-01 1.317510593077651478e-03 1.937838162877884240e+00 2.356704517862296733e+00
6.255167033406681121e-01 1.335989553651430791e-03 1.939252536995146547e+00 2.358504779604331247e+00
6.261166233246650004e-01 1.354387307248695535e-03 1.940667991280681903e+00 2.360305559038705425e+00
6.267165433086617776e-01 1.372704119496289147e-03 1.942084526045121162e+00 2.362106856354397433e+00
6.273164632926585549e-01 1.390940255250025558e-03 1.943502141599207755e+00 2.363908671740132306e+00
6.279163832766553321e-01 1.409095978596755895e-03 1.944920838253799245e+00 2.365711005384383725e+00
6.285163032606521094e-01 1.427171552856437145e-03 1.946340616319865768e+00 2.367513857475374461e+00
6.291162232446489977e-01 1.445167240584189963e-03 1.947761476108490264e+00 2.369317228201075931e+00
6.297161432286457750e-01 1.463083303571937124e-03 1.949183417930868245e+00 2.371121117749206864e+00
6.303160632126425522e-01 1.480920002851154145e-03 1.950606442098307802e+00 2.372925526307238187e+00
6.309159831966393295e-01 1.498677598694077078e-03 1.952030548922229158e+00 2.374730454062389473e+00
6.315159031806361067e-01 1.516356350616443601e-03 1.953455738714166223e+00 2.376535901201629830e+00
6.321158231646329950e-01 1.533956517378694739e-03 1.954882011785763485e+00 2.378341867911681007e+00
6.327157431486297723e-01 1.551478356988430151e-03 1.956309368448776898e+00 2.380148354379012066e+00
6.333156631326265495e-01 1.568922126702708810e-03 1.957737809015076325e+00 2.381955360789845155e+00
6.339155831166233268e-01 1.586288083029523729e-03 1.959167333796641319e+00 2.383762887330154179e+00
6.345155031006201041e-01 1.603576481729680021e-03 1.960597943105564012e+00 2.385570934185663905e+00
